features,algorithm,PCA_dim,params,Train_ARI,Train_NMI,Train_Accuracy,Val_Accuracy
rgb,dbscan,75,"eps=1.5, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,100,"eps=3.0, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,100,"eps=3.0, min_samples=20",0.0,0.0,0.0,0.0
rgb,dbscan,75,"eps=2.0, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,75,"eps=1.5, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,75,"eps=2.0, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,75,"eps=2.0, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,10,"eps=2.5, min_samples=20",0.0,0.0,0.0,0.0
rgb,dbscan,75,"eps=1.5, min_samples=20",0.0,0.0,0.0,0.0
rgb,dbscan,100,"eps=3.0, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,75,"eps=1.5, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,20,"eps=1.0, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,20,"eps=1.0, min_samples=20",0.0,0.0,0.0,0.0
rgb,dbscan,20,"eps=1.0, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,20,"eps=1.5, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,20,"eps=1.5, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,20,"eps=1.5, min_samples=20",0.0,0.0,0.0,0.0
rgb,dbscan,20,"eps=1.5, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,20,"eps=2.0, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,20,"eps=2.0, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,20,"eps=2.0, min_samples=20",0.0,0.0,0.0,0.0
rgb,dbscan,20,"eps=2.0, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,20,"eps=2.5, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,20,"eps=2.5, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,75,"eps=2.0, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,10,"eps=2.5, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,20,"eps=1.0, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,20,"eps=3.0, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,20,"eps=2.5, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,20,"eps=2.5, min_samples=20",0.0,0.0,0.0,0.0
rgb,dbscan,50,"eps=1.0, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,50,"eps=1.5, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,50,"eps=1.5, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,50,"eps=1.5, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,50,"eps=1.5, min_samples=20",0.0,0.0,0.0,0.0
rgb,dbscan,50,"eps=2.0, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,50,"eps=2.5, min_samples=5",0.0,0.0,0.0,0.0
sobel,dbscan,10,"eps=1.0, min_samples=5",0.0,0.0,0.0,0.0
sobel,dbscan,10,"eps=1.0, min_samples=10",0.0,0.0,0.0,0.0
sobel,dbscan,10,"eps=1.0, min_samples=20",0.0,0.0,0.0,0.0
rgb,dbscan,50,"eps=2.0, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,50,"eps=2.0, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,50,"eps=2.0, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,10,"eps=1.5, min_samples=10",0.0,0.0,0.0,0.0
sobel,dbscan,10,"eps=1.5, min_samples=5",0.0,0.0,0.0,0.0
sobel,dbscan,10,"eps=1.0, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,10,"eps=1.5, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,10,"eps=2.0, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,10,"eps=2.0, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,10,"eps=1.5, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,10,"eps=2.0, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,75,"eps=2.5, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,75,"eps=2.5, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,75,"eps=2.5, min_samples=20",0.0,0.0,0.0,0.0
rgb,dbscan,75,"eps=2.5, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,75,"eps=3.0, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,75,"eps=3.0, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,75,"eps=3.0, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,75,"eps=3.0, min_samples=20",0.0,0.0,0.0,0.0
